Time(s),Value(mm)
433.76,3.46469243597393
433.78,3.46466039429026
433.8,3.46462835260659
433.82,3.46459631092292
433.84,3.46456426923925
433.86,3.46453222755558
433.88,3.46450018587191
433.9,3.46446814418824
433.92,3.46443610250457
433.94,3.4644040608209
433.96,3.46437201913723
433.98,3.46433997745356
434,3.46430793576989
434.02,3.46427589408622
434.04,3.46424385240255
434.06,3.46421181071888
434.08,3.46417976903521
434.1,3.46414772735154
434.12,3.46411568566787
434.14,3.4640836439842
434.16,3.46405160230053
434.18,3.46401956061686
434.2,3.46398751893319
434.22,3.46395547724952
434.24,3.46392343556585
434.26,3.46389139388218
434.28,3.46385935219851
434.3,3.46382731051484
434.32,3.46379526883117
434.34,3.4637632271475
434.36,3.46373118546383
434.38,3.46369914378016
434.4,3.46366710209649
434.42,3.46363506041282
434.44,3.46360301872915
434.46,3.46357097704548
434.48,3.46353893536181
434.5,3.46350689367815
434.52,3.46347485199448
434.54,3.46344281031081
434.56,3.46341076862714
434.58,3.46337872694347
434.6,3.4633466852598
434.62,3.46331464357613
434.64,3.46328260189246
434.66,3.46325056020879
434.68,3.46321851852512
434.7,3.46318647684145
434.72,3.46315443515778
434.74,3.46312239347411
434.76,3.46309035179044
434.78,3.46305831010677
434.8,3.4630262684231
434.82,3.46299422673943
434.84,3.46296218505576
434.86,3.46293014337209
434.88,3.46289810168842
434.9,3.46286606000475
434.92,3.46283401832108
434.94,3.46280197663741
434.96,3.46276993495374
434.98,3.46273789327007
435,3.4627058515864
435.02,3.46267380990273
435.04,3.46264176821906
435.06,3.46260972653539
435.08,3.46257768485172
435.1,3.46254564316805
435.12,3.46251360148438
435.14,3.46248155980071
435.16,3.46244951811704
435.18,3.46241747643337
435.2,3.4623854347497
435.22,3.46235339306603
435.24,3.46232135138236
435.26,3.46228930969869
435.28,3.46225726801502
435.3,3.46222522633135
435.32,3.46219318464768
435.34,3.46216114296401
435.36,3.46212910128034
435.38,3.46209705959667
435.4,3.462065017913
435.42,3.46203297622933
435.44,3.46200093454566
435.46,3.46196889286199
435.48,3.46193685117832
435.5,3.46190480949465
435.52,3.46187276781098
435.54,3.46184072612731
435.56,3.46180868444364
435.58,3.46177664275997
435.6,3.4617446010763
435.62,3.46171255939263
435.64,3.46168051770896
435.66,3.46164847602529
435.68,3.46161643434162
435.7,3.46158439265795
435.72,3.46155235097428
435.74,3.46152030929061
435.76,3.46148826760694
435.78,3.46145622592327
435.8,3.4614241842396
435.82,3.46139214255593
435.84,3.46136010087226
435.86,3.46132805918859
435.88,3.46129601750492
435.9,3.46126397582125
435.92,3.46123193413758
435.94,3.46119989245391
435.96,3.46116785077024
435.98,3.46113580908657
436,3.4611037674029
436.02,3.46107172571923
436.04,3.46103968403556
436.06,3.46100764235189
436.08,3.46097560066822
436.1,3.46094355898455
436.12,3.46091151730088
436.14,3.46087947561721
436.16,3.46084743393354
436.18,3.46081539224987
436.2,3.4607833505662
436.22,3.46075130888253
436.24,3.46071926719886
436.26,3.46068722551519
436.28,3.46065518383152
436.3,3.46062314214785
436.32,3.46059110046418
436.34,3.46055905878051
436.36,3.46052701709684
436.38,3.46049497541317
436.4,3.4604629337295
436.42,3.46043089204583
436.44,3.46039885036216
436.46,3.46036680867849
436.48,3.46033476699482
436.5,3.46030272531115
436.52,3.46027068362748
436.54,3.46023864194381
436.56,3.46020660026014
436.58,3.46017455857647
436.6,3.4601425168928
436.62,3.46011047520913
436.64,3.46007843352546
436.66,3.46004639184179
436.68,3.46001435015812
436.7,3.45998230847445
436.72,3.45995026679078
436.74,3.45991822510711
436.76,3.45988618342344
436.78,3.45985414173977
436.8,3.4598221000561
436.82,3.45979005837243
436.84,3.45975801668876
436.86,3.45972597500509
436.88,3.45969393332142
436.9,3.45966189163775
436.92,3.45962984995408
436.94,3.45959780827042
436.96,3.45956576658675
436.98,3.45953372490308
437,3.45950168321941
437.02,3.45946964153574
437.04,3.45943759985207
437.06,3.4594055581684
437.08,3.45937351648473
437.1,3.45934147480106
437.12,3.45930943311739
437.14,3.45930943311739
437.16,3.64569067955017
437.18,3.69734716415405
437.2,3.71422076225281
437.22,3.71512770652771
437.24,3.71422076225281
437.26,3.69148325920105
437.28,3.68488788604736
437.3,3.68034076690674
437.32,3.67703056335449
437.34,3.67703056335449
437.36,3.65853333473206
437.38,3.63759899139404
437.4,3.61291003227234
437.42,3.58077955245972
437.44,3.54787111282349
437.46,3.51395535469055
437.48,3.48350620269775
437.5,3.45301818847656
437.52,3.42266821861267
437.54,3.3764169216156
437.56,3.32615184783936
437.58,3.2759907245636
437.6,3.22522759437561
437.62,3.18146753311157
437.64,3.14028763771057
437.66,3.10976696014404
437.68,3.07615804672241
437.7,3.04439282417297
437.72,3.01542615890503
437.74,2.99392533302307
437.76,2.99392533302307
437.78,3.68315904280719
437.8,3.68315904280719
437.82,3.68226251882665
437.84,3.68136599484612
437.86,3.68046947086559
437.88,3.67957294688505
437.9,3.67867642290452
437.92,3.67777989892399
437.94,3.67688337494345
437.96,3.67598685096292
437.98,3.67509032698239
438,3.67419380300185
438.02,3.67329727902132
438.04,3.67240075504079
438.06,3.67150423106025
438.08,3.67060770707972
438.1,3.66971118309919
438.12,3.66881465911865
438.14,3.66791813513812
438.16,3.66702161115759
438.18,3.66612508717705
438.2,3.66522856319652
438.22,3.66433203921599
438.24,3.66343551523545
438.26,3.66253899125492
438.28,3.66164246727439
438.3,3.66074594329385
438.32,3.65984941931332
438.34,3.65895289533279
438.36,3.65805637135225
438.38,3.65715984737172
438.4,3.65626332339118
438.42,3.65536679941065
438.44,3.65447027543012
438.46,3.65357375144958
438.48,3.65267722746905
438.5,3.65178070348852
438.52,3.65088417950798
438.54,3.64998765552745
438.56,3.64909113154692
438.58,3.64819460756638
438.6,3.64729808358585
438.62,3.64640155960532
438.64,3.64550503562478
438.66,3.64460851164425
438.68,3.64371198766372
438.7,3.64281546368318
438.72,3.64191893970265
438.74,3.64102241572212
438.76,3.64012589174158
438.78,3.63922936776105
438.8,3.63833284378052
438.82,3.63743631979998
438.84,3.63653979581945
438.86,3.63564327183892
438.88,3.63474674785838
438.9,3.63385022387785
438.92,3.63295369989732
438.94,3.63205717591678
438.96,3.63116065193625
438.98,3.63026412795572
439,3.62936760397518
439.02,3.62847107999465
439.04,3.62757455601412
439.06,3.62667803203358
439.08,3.62578150805305
439.1,3.62488498407252
439.12,3.62398846009198
439.14,3.62309193611145
439.16,3.62309193611145
439.18,3.59443068504333
439.2,3.58926105499268
439.22,3.54667687416077
439.24,3.52910375595093
439.26,3.52910375595093
439.28,3.55261015892029
439.3,3.55261015892029
439.32,3.51828026771545
439.34,3.49585628509521
439.36,3.48969697952271
439.38,3.47143220901489
439.4,3.45408630371094
439.42,3.4376175403595
439.44,3.41739225387573
439.46,3.39164042472839
439.48,3.36095237731934
439.5,3.32433223724365
439.52,3.287193775177
439.54,3.25134825706482
439.56,3.16152548789978
439.58,3.12315368652344
439.6,3.09568929672241
439.62,3.06952595710754
439.64,3.05517506599426
439.66,3.03996777534485
439.68,3.02494049072266
439.7,2.98343229293823
439.72,2.96818065643311
439.74,2.96540260314941
439.76,2.96388530731201
439.78,2.9571475982666
439.8,2.95146155357361
439.82,2.94388198852539
439.84,2.93825173377991
439.86,2.92870211601257
439.88,2.92133378982544
439.9,2.917475938797
439.92,2.917475938797
439.94,2.91792607307434
439.96,2.92215013504028
439.98,2.92358160018921
440,2.92379665374756
440.02,2.92546582221985
440.04,2.92822360992432
440.06,2.9297571182251
440.08,2.93093514442444
440.1,2.93374562263489
440.12,2.93873333930969
440.14,2.93940305709839
440.16,2.94067907333374
440.18,2.94192552566528
440.2,2.94545412063599
440.22,2.94913840293884
440.24,2.95248579978943
440.26,2.95824980735779
440.28,2.96418070793152
440.3,2.97303581237793
440.32,2.97955369949341
440.34,2.98218607902527
440.36,2.98381352424622
440.38,2.98541617393494
440.4,2.9865460395813
440.42,2.9865460395813
440.44,2.98555016517639
440.46,2.9849419593811
440.48,2.98352432250977
440.5,2.98010230064392
440.52,2.89736257597458
440.54,2.89736257597458
440.56,2.9099030217459
440.58,2.92244346751723
440.6,2.93498391328856
440.62,2.94752435905989
440.64,2.96006480483122
440.66,2.97260525060254
440.68,2.98514569637387
440.7,2.9976861421452
440.72,3.01022658791653
440.74,3.02276703368786
440.76,3.03530747945919
440.78,3.04784792523051
440.8,3.06038837100184
440.82,3.07292881677317
440.84,3.0854692625445
440.86,3.09800970831583
440.88,3.11055015408716
440.9,3.12309059985848
440.92,3.13563104562981
440.94,3.14817149140114
440.96,3.16071193717247
440.98,3.1732523829438
441,3.18579282871512
441.02,3.19833327448645
441.04,3.21087372025778
441.06,3.22341416602911
441.08,3.23595461180044
441.1,3.24849505757177
441.12,3.26103550334309
441.14,3.27357594911442
441.16,3.28611639488575
441.18,3.29865684065708
441.2,3.31119728642841
441.22,3.32373773219974
441.24,3.33627817797106
441.26,3.34881862374239
441.28,3.36135906951372
441.3,3.37389951528505
441.32,3.38643996105638
441.34,3.3989804068277
441.36,3.41152085259903
441.38,3.42406129837036
441.4,3.99125838279724
441.42,3.99125838279724
441.44,4.03200006484985
441.46,4.03200006484985
441.48,4.24090051651001
441.5,4.24090051651001
441.52,4.10440731048584
441.54,3.96286106109619
441.56,3.86169624328613
441.58,3.72781682014465
441.6,3.65373468399048
441.62,3.60613250732422
441.64,3.56692004203796
441.66,3.53759479522705
441.68,3.49034953117371
441.7,3.43839621543884
441.72,3.37573575973511
441.74,3.37018895149231
441.76,3.27072834968567
441.78,3.23027753829956
441.8,3.2153594323567
441.82,3.20044132641384
441.84,3.18552322047097
441.86,3.17060511452811
441.88,3.15568700858525
441.9,3.14076890264239
441.92,3.12585079669952
441.94,3.11093269075666
441.96,3.0960145848138
441.98,3.08109647887094
442,3.06617837292807
442.02,3.05126026698521
442.04,3.03634216104235
442.06,3.02142405509949
442.08,3.02142405509949
442.1,3.01937437057495
442.12,3.01937437057495
442.14,3.01937437057495
442.16,3.1335175037384
442.18,3.17578363418579
442.2,3.19103789329529
442.22,3.23038816452026
442.24,3.2519748210907
442.26,3.26833724975586
442.28,3.28913640975952
442.3,3.30276036262512
442.32,3.31266283988953
442.34,3.32335352897644
442.36,3.33245992660522
442.38,3.33474850654602
442.4,3.39655637741089
442.42,3.45836424827576
442.44,3.52017211914063
442.46,3.58536624908447
442.48,3.60914587974548
442.5,3.60914587974548
442.52,3.58501839637756
442.54,3.5715503692627
442.56,3.55903434753418
442.58,3.40030743181705
442.6,3.40030743181705
442.62,3.43569067120552
442.64,3.47107391059399
442.66,3.50645714998245
442.68,3.54184038937092
442.7,3.57722362875938
442.72,3.61260686814785
442.74,3.64799010753632
442.76,3.68337334692478
442.78,3.71875658631325
442.8,3.75413982570171
442.82,3.78952306509018
442.84,3.82490630447865
442.86,3.86028954386711
442.88,3.89567278325558
442.9,3.89567278325558
442.92,3.80453634262085
442.94,3.67801666259766
442.96,3.67801666259766
442.98,3.87750782569249
443,3.87750782569249
443.02,3.87472943464915
443.04,3.8719510436058
443.06,3.86917265256246
443.08,3.86639426151911
443.1,3.86361587047577
443.12,3.86083747943242
443.14,3.85805908838908
443.16,3.85528069734573
443.18,3.85250230630239
443.2,3.84972391525904
443.22,3.8469455242157
443.24,3.84416713317235
443.26,3.84138874212901
443.28,3.83861035108566
443.3,3.83583196004232
443.32,3.83305356899897
443.34,3.83027517795563
443.36,3.82749678691228
443.38,3.82471839586894
443.4,3.82194000482559
443.42,3.81916161378225
443.44,3.8163832227389
443.46,3.81360483169556
443.48,3.81082644065221
443.5,3.80804804960887
443.52,3.80526965856552
443.54,3.80249126752218
443.56,3.79971287647883
443.58,3.79693448543549
443.6,3.79415609439214
443.62,3.7913777033488
443.64,3.78859931230545
443.66,3.78582092126211
443.68,3.78304253021876
443.7,3.78026413917542
443.72,3.77748574813207
443.74,3.77470735708872
443.76,3.77192896604538
443.78,3.76915057500203
443.8,3.76637218395869
443.82,3.76359379291534
443.84,3.760815401872
443.86,3.75803701082865
443.88,3.75525861978531
443.9,3.75248022874196
443.92,3.74970183769862
443.94,3.74692344665527
443.96,3.74414505561193
443.98,3.74136666456858
444,3.73858827352524
444.02,3.73580988248189
444.04,3.73303149143855
444.06,3.7302531003952
444.08,3.72747470935186
444.1,3.72469631830851
444.12,3.72191792726517
444.14,3.71913953622182
444.16,3.71636114517848
444.18,3.71636114517848
444.2,3.86086750030518
444.22,3.87995743751526
444.24,3.9048285484314
444.26,3.91754937171936
444.28,4.34524726867676
444.3,4.34524726867676
444.32,4.32917451858521
444.34,4.09781789779663
444.36,4.00864505767822
444.38,3.97890520095825
444.4,3.96357297897339
444.42,3.94544386863708
444.44,3.92468094825745
444.46,3.88781929016113
444.48,3.87191390991211
444.5,3.71470046043396
444.52,3.64848446846008
444.54,3.60954928398132
444.56,3.55296635627747
444.58,3.52247023582458
444.6,3.50705218315125
444.62,3.48902988433838
444.64,3.47349858283997
444.66,3.45642924308777
444.68,3.44276738166809
444.7,3.42999172210693
444.72,3.42367720603943
444.74,3.39050030708313
444.76,3.38275003433228
444.78,3.36367559432983
444.8,3.34627270698547
444.82,3.34288620948792
444.84,3.32982707023621
444.86,3.32431864738464
444.88,3.28418660163879
444.9,3.24510025978088
444.92,3.24510025978088
444.94,3.36954307556152
444.96,3.36954307556152
444.98,3.36954307556152
445,4.09790015220642
445.02,4.09790015220642
445.04,4.09790015220642
445.06,4.14876413345337
445.08,4.20212411880493
445.1,4.20212411880493
445.12,4.20893955230713
445.14,4.4109148979187
445.16,4.4147629737854
445.18,4.4453022480011
445.2,4.4796895980835
445.22,4.54201769828796
445.24,4.60434579849243
445.26,4.60434579849243
445.28,4.59569735960527
445.3,4.5608061877164
445.32,4.52591501582753
445.34,4.49102384393865
445.36,4.45613267204978
445.38,4.42124150016091
445.4,4.38635032827204
445.42,4.35145915638317
445.44,4.3165679844943
445.46,4.28167681260542
445.48,4.24678564071655
445.5,4.20083928108215
445.52,4.15489292144775
445.54,4.11507749557495
445.56,4.10481262207031
445.58,4.11507749557495
445.6,4.174391746521
445.62,4.28857421875
445.64,4.28857421875
445.66,4.27081775665283
445.68,4.27081775665283
445.7,4.26335668563843
445.72,4.27562856674194
445.74,4.38426494598389
445.76,4.38426494598389
445.78,4.13099849224091
445.8,4.12555396556854
445.82,4.12555396556854
445.84,4.22692680358887
445.86,4.22692680358887
445.88,4.14695608615875
445.9,4.06698536872864
445.92,3.98701465129852
445.94,3.90704393386841
445.96,3.82707321643829
445.98,3.74710249900818
446,3.66713178157806
446.02,3.58716106414795
446.04,3.44865226745605
446.06,3.43731927871704
446.08,3.43731927871704
446.1,3.43943190574646
446.12,3.43943190574646
446.14,3.43943190574646
446.16,3.44053888320923
446.18,3.46926975250244
446.2,3.46926975250244
446.22,3.47663885896856
446.24,3.47663885896856
446.26,3.50689185749401
446.28,3.53714485601945
446.3,3.5673978545449
446.32,3.59765085307035
446.34,3.62790385159579
446.36,3.65815685012124
446.38,3.68840984864668
446.4,3.71866284717213
446.42,3.74891584569758
446.44,3.77916884422302
446.46,3.90776193141937
446.48,4.03635501861572
446.5,4.09912872314453
446.52,4.09912872314453
446.54,4.06954622268677
446.56,4.039963722229
446.58,4.01038122177124
446.6,3.98079872131348
446.62,3.95121622085571
446.64,3.92163372039795
446.66,3.89205121994019
446.68,3.89205121994019
446.7,3.93758201599121
446.72,4.19987821578979
446.74,4.19987821578979
446.76,4.09360218048096
446.78,3.95253086090088
446.8,3.72299408912659
446.82,3.61118483543396
446.84,3.52348256111145
446.86,3.50378441810608
446.88,3.50378441810608
446.9,3.54115223884583
446.92,3.54115223884583
446.94,3.52185201644897
446.96,3.5052752494812
446.98,3.48772478103638
447,3.47069358825684
447.02,3.47069358825684
447.04,3.473956823349
447.06,3.56815481185913
447.08,3.6299901008606
447.1,3.6299901008606
447.12,3.61544704437256
447.14,3.60362696647644
447.16,3.56058216094971
447.18,3.56058216094971
447.2,3.6206488609314
447.22,3.65469002723694
447.24,3.67441511154175
447.26,3.67441511154175
447.28,3.70537400245667
447.3,3.81978988647461
447.32,3.84235024452209
447.34,4.04941606521606
447.36,4.08039617538452
447.38,4.08039617538452
447.4,3.99597477912903
447.42,3.92915213108063
447.44,3.86232948303223
447.46,3.79550683498383
447.48,3.79550683498383
447.5,3.79796195030212
447.52,3.88166475296021
447.54,3.89788913726807
447.56,3.89788913726807
447.58,3.89788913726807
447.6,3.90360927581787
447.62,3.90360927581787
447.64,3.90304040908813
447.66,3.89736151695251
447.68,3.89123427867889
447.7,3.89123427867889
447.72,3.89123427867889
447.74,3.78402185440063
447.76,3.77851581573486
447.78,3.74490997526381
447.8,3.71130413479275
447.82,3.6776982943217
447.84,3.64409245385064
447.86,3.61048661337958
447.88,3.57688077290853
447.9,3.54327493243747
447.92,3.50966909196642
447.94,3.50966909196642
447.96,3.55547785758972
447.98,3.73050236701965
448,3.96403050422668
448.02,3.96403050422668
448.04,3.93185925483704
448.06,3.78470778465271
448.08,3.66788244247437
448.1,3.57998394966125
448.12,3.57998394966125
448.14,3.62870669364929
448.16,3.62870669364929
448.18,3.60105609893799
448.2,3.53441333770752
448.22,3.52925777435303
448.24,3.51585674285889
448.26,3.49730014801025
448.28,3.48289322853088
448.3,3.47874355316162
448.32,3.47251987457275
448.34,3.46766495704651
448.36,3.46926832199097
448.38,3.46926832199097
448.4,3.46926832199097
448.42,3.46831822395325
448.44,3.46831822395325
448.46,3.52974355220795
448.48,3.57212400436401
448.5,3.57212400436401
448.52,3.43863248825073
448.54,3.31982731819153
448.56,3.28736805915833
448.58,3.26712250709534
448.6,3.23768281936646
448.62,3.22012424468994
448.64,3.18702721595764
448.66,3.18702721595764
448.68,3.23830032348633
448.7,3.26260018348694
448.72,3.26260018348694
448.74,3.24321937561035
448.76,3.18881487846375
448.78,3.12344360793078
448.8,3.12344360793078
448.82,3.12876487661291
448.84,3.13408614529504
448.86,3.13940741397716
448.88,3.14472868265929
448.9,3.15004995134142
448.92,3.15537122002354
448.94,3.16069248870567
448.96,3.1660137573878
448.98,3.17133502606992
449,3.17665629475205
449.02,3.18197756343418
449.04,3.1872988321163
449.06,3.19262010079843
449.08,3.19794136948056
449.1,3.20326263816268
449.12,3.20858390684481
449.14,3.21390517552694
449.16,3.21922644420906
449.18,3.22454771289119
449.2,3.22986898157332
449.22,3.23519025025544
449.24,3.24051151893757
449.26,3.2458327876197
449.28,3.25115405630182
449.3,3.25647532498395
449.32,3.26179659366608
449.34,3.2671178623482
449.36,3.27243913103033
449.38,3.27776039971246
449.4,3.28308166839458
449.42,3.28840293707671
449.44,3.29372420575884
449.46,3.29904547444096
449.48,3.30436674312309
449.5,3.30968801180522
449.52,3.31500928048734
449.54,3.32033054916947
449.56,3.3256518178516
449.58,3.33097308653372
449.6,3.33629435521585
449.62,3.34161562389798
449.64,3.3469368925801
449.66,3.35225816126223
449.68,3.35757942994436
449.7,3.36290069862648
449.72,3.36822196730861
449.74,3.37354323599074
449.76,3.37886450467286
449.78,3.38418577335499
449.8,3.38950704203712
449.82,3.39482831071924
449.84,3.40014957940137
449.86,3.4054708480835
449.88,3.5738787651062
449.9,3.67486794789632
449.92,3.77585713068644
449.94,3.87684631347656
449.96,4.01836729049683
449.98,4.18533515930176
450,4.18786525726318
450.02,4.18533515930176
450.04,4.18299627304077
450.06,4.16959524154663
450.08,4.14339876174927
450.1,4.05975770950317
450.12,3.94856524467468
450.14,3.84408617019653
450.16,3.61455368995667
450.18,3.58820867538452
450.2,3.49732136726379
450.22,3.43932104110718
450.24,3.43041563034058
450.26,3.43041563034058
450.28,3.43041563034058
450.3,3.41716599464417
450.32,3.39145350456238
450.34,3.35891032218933
450.36,3.24627494812012
450.38,3.1966757774353
450.4,3.15072870254517
450.42,3.13151288032532
450.44,3.13151288032532
450.46,3.13142800331116
450.48,3.13510966300964
450.5,3.28054213523865
450.52,3.28983592987061
450.54,3.2926430106163
450.56,3.2926430106163
450.58,3.295450091362
450.6,3.2982571721077
450.62,3.2982571721077
450.64,3.23105502128601
450.66,3.23105502128601
450.68,3.28330492973328
450.7,3.30431914329529
450.72,3.33048701286316
450.74,3.33048701286316
450.76,3.33048701286316
450.78,4.28043872969491
450.8,4.28043872969491
450.82,4.18812574659075
450.84,4.09581276348659
450.86,4.00349978038243
450.88,3.91118679727827
450.9,3.81887381417411
450.92,3.72656083106995
450.94,3.61190295219421
450.96,3.61190295219421
450.98,3.60101294517517
451,3.60101294517517
451.02,3.5875825881958
451.04,3.5875825881958
451.06,3.59988307952881
451.08,3.65663623809814
451.1,3.67407663663228
451.12,3.69151703516642
451.14,3.69740915298462
451.16,3.69740915298462
451.18,3.68586087226868
451.2,3.6284966468811
451.22,3.6284966468811
451.24,3.72078790664673
451.26,3.82668237686157
451.28,3.93257684707642
451.3,4.03847131729126
451.32,4.06383943557739
451.34,4.06383943557739
451.36,3.98339319229126
451.38,3.94138538837433
451.4,3.8993775844574
451.42,3.77322030067444
451.44,3.77322030067444
451.46,3.76378202438354
451.48,3.76378202438354
451.5,3.76378202438354
451.52,3.81282639503479
451.54,3.81282639503479
451.56,3.78522300720215
451.58,3.78522300720215
451.6,3.89848732948303
451.62,3.94400358200073
451.64,3.94400358200073
451.66,3.87812423706055
451.68,3.86756277084351
451.7,3.81848883628845
451.72,3.71209335327148
451.74,3.70470976829529
451.76,3.68989610671997
451.78,3.66649866104126
451.8,3.66649866104126
451.82,3.72659468650818
451.84,3.72659468650818
451.86,3.59840750694275
451.88,3.58042943477631
451.9,3.56245136260986
451.92,3.56245136260986
451.94,3.91334247589111
451.96,3.91334247589111
451.98,3.84025526046753
452,3.82026243209839
452.02,3.65078711509705
452.04,3.62668752670288
452.06,3.62668752670288
452.08,3.46762037277222
452.1,3.39785933494568
452.12,3.34499621391296
452.14,3.32756996154785
452.16,3.32756996154785
452.18,3.36146640777588
452.2,3.55203676223755
452.22,3.56349515914917
452.24,3.57495355606079
452.26,3.58641195297241
452.28,3.59787034988403
452.3,3.60932874679565
452.32,3.62078714370728
452.34,3.68556928634644
452.36,3.68556928634644
452.38,3.5343074798584
452.4,3.5343074798584
452.42,3.58044338226318
452.44,3.61280202865601
452.46,3.62431859970093
452.48,3.65694260597229
452.5,3.65694260597229
452.52,3.65694260597229
452.54,3.61561107635498
452.56,3.6000874042511
452.58,3.6000874042511
452.6,3.61677575111389
452.62,3.61939668655396
452.64,3.61677575111389
452.66,3.5964789390564
452.68,3.59619855880737
452.7,3.5964789390564
452.72,3.59896564483643
452.74,3.64095139503479
452.76,3.68978333473206
452.78,3.70318174362183
452.8,3.7183985710144
452.82,3.74758911132813
452.84,3.81337904930115
452.86,3.86228632926941
452.88,3.88896179199219
452.9,3.89351534843445
452.92,3.92667102813721
452.94,3.92667102813721
452.96,3.90293073654175
452.98,3.87335777282715
453,3.80119252204895
453.02,3.74719882011414
453.04,3.73692917823792
453.06,3.73692917823792
453.08,3.73692917823792
453.1,3.83793234825134
453.12,3.8526463508606
453.14,3.86736035346985
453.16,3.8820743560791
453.18,3.89678835868835
453.2,3.91150236129761
453.22,3.95067691802979
453.24,4.00292253494263
453.26,4.01009225845337
453.28,4.01452922821045
453.3,4.1152138710022
453.32,4.1152138710022
453.34,4.1152138710022
453.36,4.18166512601516
453.38,4.18166512601516
453.4,4.18097055659575
453.42,4.18027598717633
453.44,4.17958141775692
453.46,4.17888684833751
453.48,4.1781922789181
453.5,4.17749770949869
453.52,4.17680314007927
453.54,4.17610857065986
453.56,4.17541400124045
453.58,4.17471943182104
453.6,4.17402486240163
453.62,4.17333029298221
453.64,4.1726357235628
453.66,4.17194115414339
453.68,4.17124658472398
453.7,4.17055201530457
453.72,4.16985744588515
453.74,4.16916287646574
453.76,4.16846830704633
453.78,4.16777373762692
453.8,4.16707916820751
453.82,4.16638459878809
453.84,4.16569002936868
453.86,4.16499545994927
453.88,4.16430089052986
453.9,4.16360632111044
453.92,4.16291175169103
453.94,4.16221718227162
453.96,4.16152261285221
453.98,4.1608280434328
454,4.16013347401339
454.02,4.15943890459397
454.04,4.15874433517456
454.06,4.01785850524902
454.08,3.900306224823
454.1,3.82295203208923
454.12,3.80004096031189
454.14,3.80004096031189
454.16,4.16317415237427
454.18,4.25301647186279
454.2,4.30095481872559
454.22,4.30095481872559
454.24,4.27965116500854
454.26,4.25521492958069
454.28,4.25521492958069
454.3,4.28187131881714
454.32,4.30852770805359
454.34,4.33518409729004
454.36,4.36184048652649
454.38,4.36184048652649
454.4,4.25860261917114
454.42,4.19985580444336
454.44,4.20171928405762
454.46,4.19985580444336
454.48,4.02023609479268
454.5,3.83875290552775
454.52,3.75793155034383
454.54,3.75793155034383
454.56,3.85859338442485
454.58,3.92468659083048
454.6,3.92468659083048
454.62,3.89011796315511
454.64,3.89011796315511
454.66,3.9705708026886
454.68,4.06530141830444
454.7,4.07856025695801
454.72,4.09181909561157
454.74,4.10507793426514
454.76,4.1183367729187
454.78,4.13159561157227
454.8,4.14485445022583
454.82,4.15811328887939
454.84,4.17137212753296
454.86,4.18463096618652
454.88,4.19788980484009
454.9,4.29715236028035
454.92,4.39641491572062
454.94,4.49567747116089
454.96,4.59494002660116
454.98,4.69420258204142
455,4.79346513748169
455.02,4.89272769292196
455.04,4.99199024836222
455.06,4.99199024836222
455.08,4.74586200714111
455.1,4.40047121047974
455.12,4.3740611076355
455.14,4.15462112426758
455.16,4.08138084411621
455.18,4.06525993347168
455.2,4.01236724853516
455.22,3.96017241477966
455.24,3.91458797454834
455.26,3.85997557640076
455.28,3.85235047340393
455.3,3.85235047340393
455.32,3.85250222682953
455.34,3.85250222682953
455.36,3.88002967834473
455.38,3.95994186401367
455.4,3.96099940405952
455.42,3.96205694410536
455.44,3.9631144841512
455.46,3.96417202419705
455.48,3.96522956424289
455.5,3.96628710428874
455.52,3.96734464433458
455.54,3.96840218438043
455.56,3.96945972442627
455.58,3.97051726447211
455.6,3.97157480451796
455.62,3.9726323445638
455.64,3.97368988460965
455.66,3.97474742465549
455.68,3.97580496470133
455.7,3.97686250474718
455.72,3.97792004479302
455.74,3.97897758483887
455.76,3.98003512488471
455.78,3.98109266493056
455.8,3.9821502049764
455.82,3.98320774502224
455.84,3.98426528506809
455.86,3.98532282511393
455.88,3.98638036515978
455.9,3.98743790520562
455.92,3.98849544525146
455.94,3.98955298529731
455.96,3.99061052534315
455.98,3.991668065389
456,3.99272560543484
456.02,3.99378314548069
456.04,3.99484068552653
456.06,3.99589822557237
456.08,3.99695576561822
456.1,3.99801330566406
456.12,3.99907084570991
456.14,4.00012838575575
456.16,4.00118592580159
456.18,4.00224346584744
456.2,4.00330100589328
456.22,4.00435854593913
456.24,4.00541608598497
456.26,4.00647362603082
456.28,4.00753116607666
456.3,4.40789794921875
456.32,4.40789794921875
456.34,4.29266881942749
456.36,4.22372341156006
456.38,4.16548705101013
456.4,4.10725069046021
456.42,3.79894844690959
456.44,3.49064620335897
456.46,3.19450985060798
456.48,3.19450985060798
456.5,3.20667574140761
456.52,3.21884163220723
456.54,3.23100752300686
456.56,3.24317341380649
456.58,3.25533930460612
456.6,3.26750519540575
456.62,3.27967108620538
456.64,3.29041028022766
456.66,3.291836977005
456.68,3.29041028022766
456.7,3.28659200668335
456.72,3.27414488792419
456.74,3.25237727165222
456.76,3.24004006385803
456.78,3.22739744186401
456.8,3.22739744186401
456.82,3.23725628852844
456.84,3.23725628852844
456.86,3.23399353027344
456.88,3.23399353027344
456.9,3.23710083961487
456.92,3.29318523406982
456.94,3.29318523406982
456.96,3.28948140144348
456.98,3.26403617858887
457,3.26389122009277
457.02,3.26389122009277
457.04,3.26389122009277
457.06,3.309574842453
457.08,3.309574842453
457.1,3.30825471878052
457.12,3.30825471878052
457.14,3.32009148597717
457.16,3.32021284103394
